,movieId,title,genres,imdbId,tmdbId,year,userId,rating,timestamp,date,gender,age,occupation,zipcode,cmd
1656,92507,Safe House ,Action|Crime|Mystery|Thriller,1599348,59961.0,2012,15,2.5,1338698152,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1659,93510,21 Jump Street ,Action|Comedy|Crime,1232829,64688.0,2012,15,3.0,1338697920,2012,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1683,96610,Looper ,Action|Crime|Sci-Fi,1276104,59967.0,2012,15,1.5,1374637996,2013,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1697,99112,Jack Reacher ,Action|Crime|Thriller,790724,75780.0,2012,15,3.5,1458506339,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1705,100383,Side Effects ,Crime|Drama|Mystery|Thriller,2053463,109421.0,2013,15,1.0,1400818425,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1721,102903,Now You See Me ,Crime|Mystery|Thriller,1670345,75656.0,2013,15,1.0,1458506599,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1726,103372,"Heat, The ",Action|Comedy|Crime,2404463,136795.0,2013,15,1.0,1465880282,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1727,103810,Red 2 ,Action|Comedy|Crime|Thriller,1821694,146216.0,2013,15,1.5,1465880264,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1728,104211,We're the Millers ,Comedy|Crime,1723121,138832.0,2013,15,3.5,1458506673,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1729,104241,Kick-Ass 2 ,Action|Comedy|Crime,1650554,59859.0,2013,15,1.0,1458506703,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1739,106782,"Wolf of Wall Street, The ",Comedy|Crime|Drama,993846,106646.0,2013,15,3.5,1416120264,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1740,106916,American Hustle ,Crime|Drama,1800241,168672.0,2013,15,1.5,1416120141,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1750,108945,RoboCop ,Action|Crime|Sci-Fi|IMAX,1234721,97020.0,2014,15,1.0,1458506369,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1770,112138,22 Jump Street ,Action|Comedy|Crime,2294449,187017.0,2014,15,3.5,1407125270,2014,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1771,112171,"Equalizer, The ",Action|Crime|Thriller,455944,156022.0,2014,15,2.5,1425875460,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1788,115569,Nightcrawler ,Crime|Drama|Thriller,2872718,242582.0,2014,15,5.0,1425875406,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1793,116799,Inherent Vice ,Comedy|Crime|Drama|Mystery|Romance,1791528,171274.0,2014,15,0.5,1465794406,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1801,119145,Kingsman: The Secret Service ,Action|Adventure|Comedy|Crime,2802144,207703.0,2015,15,1.5,1425875443,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1817,129937,Run All Night ,Action|Crime|Drama|Thriller,2199571,241554.0,2015,15,1.5,1443384322,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1821,130634,Furious 7 ,Action|Crime|Thriller,2820852,168259.0,2015,15,2.0,1458506081,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1822,131013,Get Hard ,Comedy|Crime,2561572,257091.0,2015,15,3.0,1443384337,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1828,134368,Spy ,Action|Comedy|Crime,3079380,238713.0,2015,15,4.5,1443384275,2015,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1835,136020,Spectre ,Action|Adventure|Crime,2379713,206647.0,2015,15,3.0,1458506089,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1842,139644,Sicario ,Crime|Drama|Mystery,3397884,273481.0,2015,15,3.0,1458505986,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1862,152079,London Has Fallen ,Action|Crime|Thriller,3300542,267860.0,2016,15,1.5,1465880375,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1870,158238,The Nice Guys ,Crime|Mystery|Thriller,3799694,290250.0,2016,15,3.5,1465794051,2016,M,25,7,22903,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1887,6,Heat ,Action|Crime|Thriller,113277,949.0,1995,19,3.0,855190128,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1893,16,Casino ,Crime|Drama,112641,524.0,1995,19,5.0,855191930,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1894,21,Get Shorty ,Comedy|Crime|Thriller,113161,8012.0,1995,19,3.0,855193244,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1895,22,Copycat ,Crime|Drama|Horror|Mystery|Thriller,112722,1710.0,1995,19,3.0,855192868,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1896,23,Assassins ,Action|Crime|Thriller,112401,9691.0,1995,19,1.0,855194301,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1902,36,Dead Man Walking ,Crime|Drama,112818,687.0,1995,19,3.0,855190954,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1904,42,Dead Presidents ,Action|Crime|Drama,112819,11443.0,1995,19,3.0,855192210,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1908,50,"Usual Suspects, The ",Crime|Mystery|Thriller,114814,629.0,1995,19,4.0,855192835,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1912,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood ,Comedy|Crime,116126,10607.0,1996,19,3.0,855190349,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1919,97,Hate ,Crime|Drama,113247,406.0,1995,19,4.0,855190550,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1920,101,Bottle Rocket ,Adventure|Comedy|Crime|Romance,115734,13685.0,1996,19,3.0,855190531,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1923,111,Taxi Driver ,Crime|Drama|Thriller,75314,103.0,1976,19,5.0,855191324,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1924,112,Rumble in the Bronx ,Action|Adventure|Comedy|Crime,113326,33542.0,1995,19,3.0,855190128,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1928,145,Bad Boys ,Action|Comedy|Crime|Drama|Thriller,112442,9737.0,1995,19,4.0,855193720,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1930,153,Batman Forever ,Action|Adventure|Comedy|Crime,112462,414.0,1995,19,3.0,855193751,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1932,159,Clockers ,Crime|Drama|Mystery,112688,20649.0,1995,19,4.0,855191775,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1935,165,Die Hard: With a Vengeance ,Action|Crime|Thriller,112864,1572.0,1995,19,3.0,855191227,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1936,166,"Doom Generation, The ",Comedy|Crime|Drama,112887,13552.0,1995,19,2.0,855194264,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1944,198,Strange Days ,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,114558,281.0,1995,19,3.0,855191478,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1956,247,Heavenly Creatures ,Crime|Drama,110005,1024.0,1994,19,4.0,855191430,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1966,283,New Jersey Drive ,Crime|Drama,113967,39310.0,1995,19,3.0,855192910,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1967,288,Natural Born Killers ,Action|Crime|Thriller,110632,241.0,1994,19,5.0,855191383,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1969,293,Léon: The Professional ,Action|Crime|Drama|Thriller,110413,101.0,1994,19,4.0,855194693,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1970,296,Pulp Fiction ,Comedy|Crime|Drama|Thriller,110912,680.0,1994,19,5.0,855191226,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1976,318,"Shawshank Redemption, The ",Crime|Drama,111161,278.0,1994,19,4.0,855195189,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1990,349,Clear and Present Danger ,Action|Crime|Drama|Thriller,109444,9331.0,1994,19,3.0,855193558,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
1992,353,"Crow, The ",Action|Crime|Fantasy|Thriller,109506,9495.0,1994,19,3.0,855192868,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2000,367,"Mask, The ",Action|Comedy|Crime|Fantasy,110475,854.0,1994,19,3.0,855194531,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2016,431,Carlito's Way ,Crime|Drama,106519,6075.0,1993,19,4.0,855192210,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2025,456,Fresh ,Crime|Drama|Thriller,109842,13815.0,1994,19,4.0,855192910,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2027,464,Hard Target ,Action|Adventure|Crime|Thriller,107076,2019.0,1993,19,4.0,855193488,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2033,479,Judgment Night ,Action|Crime|Thriller,107286,6.0,1993,19,2.0,855193806,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2036,482,Killing Zoe ,Crime|Drama|Thriller,110265,507.0,1994,19,2.0,855192940,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2039,493,Menace II Society ,Action|Crime|Drama,107554,9516.0,1993,19,4.0,855191517,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2044,507,"Perfect World, A ",Crime|Drama|Thriller,107808,9559.0,1993,19,3.0,855192558,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2050,519,RoboCop 3 ,Action|Crime|Drama|Sci-Fi|Thriller,107978,5550.0,1993,19,1.0,855194590,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2063,555,True Romance ,Crime|Thriller,108399,319.0,1993,19,3.0,855192033,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2070,592,Batman ,Action|Crime|Thriller,96895,268.0,1989,19,4.0,855191964,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2071,593,"Silence of the Lambs, The ",Crime|Horror|Thriller,102926,274.0,1991,19,3.0,855191229,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2077,608,Fargo ,Comedy|Crime|Drama|Thriller,116282,275.0,1996,19,5.0,855190128,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2080,628,Primal Fear ,Crime|Drama|Mystery|Thriller,117381,1592.0,1996,19,3.0,855190199,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2102,858,"Godfather, The ",Crime|Drama,68646,238.0,1972,19,5.0,855191478,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2110,911,Charade ,Comedy|Crime|Mystery|Romance|Thriller,56923,4808.0,1963,19,5.0,855192582,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2124,933,To Catch a Thief ,Crime|Mystery|Romance|Thriller,48728,381.0,1955,19,3.0,855192582,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2126,950,"Thin Man, The ",Comedy|Crime,25878,3529.0,1934,19,4.0,855192419,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2143,1036,Die Hard ,Action|Crime|Thriller,95016,562.0,1988,19,4.0,855191324,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2150,1079,"Fish Called Wanda, A ",Comedy|Crime,95159,623.0,1988,19,4.0,855191701,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2153,1084,Bonnie and Clyde ,Crime|Drama,61418,475.0,1967,19,4.0,855191324,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2154,1086,Dial M for Murder ,Crime|Mystery|Thriller,46912,521.0,1954,19,4.0,855191517,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2156,1089,Reservoir Dogs ,Crime|Mystery|Thriller,105236,500.0,1992,19,4.0,855191228,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2159,1092,Basic Instinct ,Crime|Mystery|Thriller,103772,402.0,1992,19,1.0,855192773,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2174,1148,Wallace & Gromit: The Wrong Trousers ,Animation|Children|Comedy|Crime,108598,531.0,1993,19,4.0,855191228,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2180,1179,"Grifters, The ",Crime|Drama|Film-Noir,99703,18129.0,1990,19,5.0,855192717,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2192,1206,"Clockwork Orange, A ",Crime|Drama|Sci-Fi|Thriller,66921,185.0,1971,19,4.0,855191478,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2198,1213,Goodfellas ,Crime|Drama,99685,769.0,1990,19,5.0,855191553,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2203,1218,"Killer, The ",Action|Crime|Drama|Thriller,97202,10835.0,1989,19,4.0,855192385,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2204,1219,Psycho ,Crime|Horror,54215,539.0,1960,19,5.0,855191517,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2206,1221,"Godfather: Part II, The ",Crime|Drama,71562,240.0,1974,19,5.0,855191584,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2209,1227,Once Upon a Time in America ,Crime|Drama,87843,311.0,1984,19,3.0,855192517,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2221,1248,Touch of Evil ,Crime|Film-Noir|Thriller,52311,1480.0,1958,19,4.0,855192347,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2222,1249,"Femme Nikita, La ",Action|Crime|Romance|Thriller,100263,9322.0,1990,19,4.0,855191816,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2224,1252,Chinatown ,Crime|Film-Noir|Mystery|Thriller,71315,829.0,1974,19,4.0,855191816,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2230,1260,M ,Crime|Film-Noir|Thriller,22100,832.0,1931,19,5.0,855192001,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2236,1267,"Manchurian Candidate, The ",Crime|Thriller|War,56218,982.0,1962,19,4.0,855191740,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2240,1271,Fried Green Tomatoes ,Comedy|Crime|Drama,101921,1633.0,1991,19,3.0,855192455,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2248,1284,"Big Sleep, The ",Crime|Film-Noir|Mystery,38355,910.0,1946,19,4.0,855191930,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2273,1344,Cape Fear ,Crime|Drama|Thriller,55824,11349.0,1962,19,5.0,855192636,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2288,1377,Batman Returns ,Action|Crime,103776,364.0,1992,19,3.0,855193700,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2300,1396,Sneakers ,Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0,1992,19,3.0,855193012,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2301,1405,Beavis and Butt-Head Do America ,Adventure|Animation|Comedy|Crime,115641,3179.0,1996,19,3.0,855190404,1997,M,1,10,48073,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2312,153,Batman Forever ,Action|Adventure|Comedy|Crime,112462,414.0,1995,20,4.0,1238729818,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2316,296,Pulp Fiction ,Comedy|Crime|Drama|Thriller,110912,680.0,1994,20,0.5,1238729735,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2318,318,"Shawshank Redemption, The ",Crime|Drama,111161,278.0,1994,20,4.5,1224043037,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2322,367,"Mask, The ",Action|Comedy|Crime|Fantasy,110475,854.0,1994,20,1.0,1238729854,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2331,592,Batman ,Action|Crime|Thriller,96895,268.0,1989,20,4.0,1238729759,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2332,593,"Silence of the Lambs, The ",Crime|Horror|Thriller,102926,274.0,1991,20,0.5,1238729741,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2335,608,Fargo ,Comedy|Crime|Drama|Thriller,116282,275.0,1996,20,2.0,1238729789,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2341,858,"Godfather, The ",Crime|Drama,68646,238.0,1972,20,2.0,1238729822,2009,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2349,1148,Wallace & Gromit: The Wrong Trousers ,Animation|Children|Comedy|Crime,108598,531.0,1993,20,5.0,1224043170,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2371,2959,Fight Club ,Action|Crime|Drama|Thriller,137523,550.0,1999,20,0.5,1224043052,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2394,32469,We're No Angels ,Comedy|Crime|Drama,48801,5996.0,1955,20,4.0,1224043282,2008,M,25,14,55113,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2404,6,Heat ,Action|Crime|Thriller,113277,949.0,1995,23,3.5,1148730128,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2406,16,Casino ,Crime|Drama,112641,524.0,1995,23,4.0,1148672550,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2408,20,Money Train ,Action|Comedy|Crime|Drama|Thriller,113845,11517.0,1995,23,1.5,1148720884,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2413,50,"Usual Suspects, The ",Crime|Mystery|Thriller,114814,629.0,1995,23,4.0,1148670466,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2419,111,Taxi Driver ,Crime|Drama|Thriller,75314,103.0,1976,23,5.0,1148671365,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2421,153,Batman Forever ,Action|Adventure|Comedy|Crime,112462,414.0,1995,23,3.0,1148720873,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2424,185,"Net, The ",Action|Crime|Thriller,113957,1642.0,1995,23,3.5,1148778581,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2429,247,Heavenly Creatures ,Crime|Drama,110005,1024.0,1994,23,4.0,1148673304,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2436,293,Léon: The Professional ,Action|Crime|Drama|Thriller,110413,101.0,1994,23,4.0,1148672319,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2437,296,Pulp Fiction ,Comedy|Crime|Drama|Thriller,110912,680.0,1994,23,4.5,1148671517,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2442,318,"Shawshank Redemption, The ",Crime|Drama,111161,278.0,1994,23,5.0,1148668964,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2450,431,Carlito's Way ,Crime|Drama,106519,6075.0,1993,23,3.5,1148730048,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2462,532,Serial Mom ,Comedy|Crime|Horror,111127,11592.0,1994,23,3.5,1148720627,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2470,592,Batman ,Action|Crime|Thriller,96895,268.0,1989,23,3.5,1148670328,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2471,593,"Silence of the Lambs, The ",Crime|Horror|Thriller,102926,274.0,1991,23,4.5,1148671818,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2475,608,Fargo ,Comedy|Crime|Drama|Thriller,116282,275.0,1996,23,4.5,1148669574,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2482,778,Trainspotting ,Comedy|Crime|Drama,117951,627.0,1996,23,4.5,1148669858,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2488,858,"Godfather, The ",Crime|Drama,68646,238.0,1972,23,5.0,1148670263,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2497,910,Some Like It Hot ,Comedy|Crime,53291,239.0,1959,23,4.5,1148777884,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2498,911,Charade ,Comedy|Crime|Mystery|Romance|Thriller,56923,4808.0,1963,23,4.0,1148671953,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2510,933,To Catch a Thief ,Crime|Mystery|Romance|Thriller,48728,381.0,1955,23,3.5,1148671931,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2511,942,Laura ,Crime|Film-Noir|Mystery,37008,1939.0,1944,23,4.0,1148669571,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2522,1036,Die Hard ,Action|Crime|Thriller,95016,562.0,1988,23,3.0,1148668956,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2529,1084,Bonnie and Clyde ,Crime|Drama,61418,475.0,1967,23,4.0,1148729677,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2530,1089,Reservoir Dogs ,Crime|Mystery|Thriller,105236,500.0,1992,23,3.5,1148671525,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2554,1206,"Clockwork Orange, A ",Crime|Drama|Sci-Fi|Thriller,66921,185.0,1971,23,4.5,1148669820,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2560,1213,Goodfellas ,Crime|Drama,99685,769.0,1990,23,5.0,1148669055,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2562,1218,"Killer, The ",Action|Crime|Drama|Thriller,97202,10835.0,1989,23,3.5,1148672325,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2563,1219,Psycho ,Crime|Horror,54215,539.0,1960,23,5.0,1148669822,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2564,1221,"Godfather: Part II, The ",Crime|Drama,71562,240.0,1974,23,4.5,1148670266,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2567,1227,Once Upon a Time in America ,Crime|Drama,87843,311.0,1984,23,3.5,1149868188,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2573,1234,"Sting, The ",Comedy|Crime,70735,9277.0,1973,23,3.5,1148386185,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2582,1248,Touch of Evil ,Crime|Film-Noir|Thriller,52311,1480.0,1958,23,4.5,1148671856,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2585,1252,Chinatown ,Crime|Film-Noir|Mystery|Thriller,71315,829.0,1974,23,4.5,1148386150,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2589,1260,M ,Crime|Film-Noir|Thriller,22100,832.0,1931,23,4.0,1148671822,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2594,1267,"Manchurian Candidate, The ",Crime|Thriller|War,56218,982.0,1962,23,5.0,1148671808,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2601,1284,"Big Sleep, The ",Crime|Film-Noir|Mystery,38355,910.0,1946,23,4.0,1148671835,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2614,1377,Batman Returns ,Action|Crime,103776,364.0,1992,23,2.5,1148670340,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2621,1411,Hamlet ,Crime|Drama|Romance,116477,10549.0,1996,23,3.5,1148669282,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
2623,1464,Lost Highway ,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,116922,638.0,1997,23,2.0,1149868079,2006,M,35,0,90049,/Users/wuyan/GitHub/DataAnalysisPython/Final/data/genres/
